wordcnt.no,wordcnt.content,wordcnt.mor,wordcnt.cnt
8454,만났어요,Verb,1
8455,만델라,Noun,1
8456,만도,Noun,1
8457,만드는거,Verb,1
8458,만드는데,Verb,1
8459,만든거여서,Verb,1
8460,만들기,Noun,1
8461,만들긴,Verb,1
8462,만들려고,Verb,1
8463,만들면,Verb,1
8464,만들어내는구나,Verb,1
8465,만들어주신,Verb,1
8466,만들어줄,Verb,1
8467,만들어줄거에,Verb,1
8468,만들어지는,Verb,1
8469,만들어진,Verb,1
8470,만들어진지,Verb,1
8471,만들었습니다,Verb,1
8472,만들었어요,Verb,1
8473,만들었을까,Verb,1
8474,만듦,Verb,1
8475,만듯,Verb,1
8476,만발,Noun,1
8477,만오,Noun,1
8478,만오천원,Noun,1
8479,만이,Noun,1
8480,만족감,Noun,1
8481,만족스러워서,Adjective,1
8482,만족스러워요,Adjective,1
8483,만족하더라구요,Adjective,1
8484,만족하며,Adjective,1
8485,만족하실거에요,Adjective,1
8486,만족한,Adjective,1
8487,만족할,Adjective,1
8488,만족해,Adjective,1
8489,만족했구,Adjective,1
8490,만족했던,Adjective,1
8491,만족했습니다,Adjective,1
8492,만족했어야만,Adjective,1
8493,만족했음,Adjective,1
8494,만찬,Noun,1
8495,만취,Noun,1
8496,만킬,Noun,1
8497,만한데,Verb,1
8498,만화,Noun,1
8499,많거나,Adjective,1
8500,많겠지,Adjective,1
8501,많구,Adjective,1
8502,많기도,Adjective,1
8503,많기에,Adjective,1
8504,많길래,Adjective,1
8505,많나보다,Adjective,1
8506,많네,Adjective,1
8507,많다네요,Adjective,1
8508,많다며,Adjective,1
8509,많아야,Adjective,1
8510,많아져요,Verb,1
8511,많아졌네,Verb,1
8512,많아졌더라구요,Verb,1
8513,많아지네요,Verb,1
8514,많아지다,Verb,1
8515,많았기,Adjective,1
8516,많았는데요,Adjective,1
8517,많았다,Adjective,1
8518,많았어서,Adjective,1
8519,많으니까,Adjective,1
8520,많으니깐,Adjective,1
8521,많으셨어요,Adjective,1
8522,많으시다면,Adjective,1
8523,많으시던데,Adjective,1
8524,많으시면,Adjective,1
8525,많은걸,Adjective,1
8526,많을것,Adjective,1
8527,많잖아요,Adjective,1
8528,많진,Adjective,1
8529,말거는,Verb,1
8530,말거는거,Verb,1
8531,말건,Verb,1
8532,말곤,Verb,1
8533,말구,Verb,1
8534,말까,Verb,1
8535,말년,Noun,1
8536,말다,Verb,1
8537,말던데,Verb,1
8538,말라,Adjective,1
8539,말라네요,Adjective,1
8540,말란,Verb,1
8541,말랐습니다,Adjective,1
8542,말려고,Verb,1
8543,말렸던게,Verb,1
8544,말리는,Verb,1
8545,말모,Noun,1
8546,말씀드려,Verb,1
8547,말씀드리려,Verb,1
8548,말씀드리자면,Verb,1
8549,말씀드린,Verb,1
8550,말씀드릴게요,Verb,1
8551,말았습니다,Verb,1
8552,말차,Noun,1
8553,말했네욬,Noun,1
8554,맑게,Adjective,1
8555,맑네요,Adjective,1
8556,맑다가,Adjective,1
8557,맑습니다,Adjective,1
8558,맑아지,Adjective,1
8559,맑았다면,Adjective,1
8560,맑으면,Adjective,1
8561,맘대로,Adverb,1
8562,맘속,Noun,1
8563,맛남,Noun,1
8564,맛등,Noun,1
8565,맛보셔야,Verb,1
8566,맛보셔요,Verb,1
8567,맛봤는데,Verb,1
8568,맛봤을,Verb,1
8569,맛없,Adjective,1
8570,맛없어서,Adjective,1
8571,맛없음,Adjective,1
8572,맛없이,Adjective,1
8573,맛잇엇어,Noun,1
8574,맛있거든요,Adjective,1
8575,맛있기만,Adjective,1
8576,맛있네요,Adjective,1
8577,맛있는거,Adjective,1
8578,맛있는걸,Adjective,1
8579,맛있는데,Adjective,1
8580,맛있다,Adjective,1
8581,맛있다더니,Adjective,1
8582,맛있다며,Adjective,1
8583,맛있답니당,Adjective,1
8584,맛있더라,Adjective,1
8585,맛있어도,Adjective,1
8586,맛있었고요,Adjective,1
8587,맛있었다,Adjective,1
8588,맛있었다는,Adjective,1
8589,맛있었어용,Adjective,1
8590,맛있었으나,Adjective,1
8591,맛있으니,Adjective,1
8592,맛있으니깐,Adjective,1
8593,맛있을수가,Adjective,1
8594,맛있지만,Adjective,1
8595,맛있진,Adjective,1
8596,망정,Noun,1
8597,망쳤다고,Verb,1
8598,망칠,Verb,1
8599,망하니까,Adjective,1
8600,망한,Adjective,1
8601,맞나요,Verb,1
8602,맞냐고하니까,Verb,1
8603,맞냐며,Verb,1
8604,맞냐면서,Verb,1
8605,맞네요,Verb,1
8606,맞는가,Verb,1
8607,맞는것,Verb,1
8608,맞는지도,Verb,1
8609,맞아주네요,Verb,1
8610,맞앗어요,Verb,1
8611,맞았고,Verb,1
8612,맞았고요,Verb,1
8613,맞았는데요,Verb,1
8614,맞았음,Verb,1
8615,맞으려고,Verb,1
8616,맞으면,Verb,1
8617,맞으시면,Verb,1
8618,맞죠,Verb,1
8619,맞지,Verb,1
8620,맞진,Verb,1
8621,맞추기,Verb,1
8622,맞추지,Verb,1
8623,맞춘,Verb,1
8624,맞춰가니까,Verb,1
8625,맞춰놓고,Verb,1
8626,맞춰있어서,Verb,1
8627,맞췄습니다,Verb,1
8628,맡겨,Verb,1
8629,맡겨야,Verb,1
8630,맡겼는데,Verb,1
8631,맡겼어요,Verb,1
8632,맡기구,Verb,1
8633,맡기기,Verb,1
8634,맡기는,Verb,1
8635,맡기라고,Verb,1
8636,맡기면,Verb,1
8637,맡기시는데요,Verb,1
8638,맡기시면,Verb,1
8639,맡긴,Verb,1
8640,맡길거다,Verb,1
8641,맡김,Verb,1
8642,맡아놓는답시고,Verb,1
8643,맡아서,Verb,1
8644,맡아요,Verb,1
8645,맡아주는,Verb,1
8646,맡아주셨어요,Verb,1
8647,맡았구요,Verb,1
8648,맡았답니다,Verb,1
8649,매고있으니,Verb,1
8650,매기,Noun,1
8651,매년,Noun,1
8652,매는건,Verb,1
8653,매니아,Noun,1
8654,매달,Noun,1
8655,매달려있어서,Verb,1
8656,매면,Verb,1
8657,매무새,Noun,1
8658,매연,Noun,1
8659,매운,Adjective,1
8660,매울,Verb,1
8661,매웠다고,Adjective,1
8662,매주,Adverb,1
8663,매진,Noun,1
8664,매커니즘,Noun,1
8665,매트리스,Noun,1
8666,매퍼,Verb,1
8667,매표,Noun,1
8668,맥도널드,Noun,1
8669,맥스,Noun,1
8670,맥시,Noun,1
8671,맨션,Noun,1
8672,맵퍼,Verb,1
8673,맵퍼로,Verb,1
8674,맷,Noun,1
8675,맸는데,Verb,1
8676,맸습니다,Verb,1
8677,맸을,Verb,1
8678,맹,Noun,1
8679,맺히고,Verb,1
8680,맺힌거,Noun,1
8681,머니,Adjective,1
8682,머릿속,Noun,1
8683,머무는,Verb,1
8684,머무는게,Verb,1
8685,머무르,Verb,1
8686,머무르는,Verb,1
8687,머무르며,Verb,1
8688,머무시길,Verb,1
8689,머물,Verb,1
8690,머물고,Verb,1
8691,머물렀습니다,Verb,1
8692,머물면서,Verb,1
8693,머블,Noun,1
8694,머쓱해,Adjective,1
8695,머큐리,Noun,1
8696,머피,Noun,1
8697,먹,Verb,1
8698,먹거리,Noun,1
8699,먹겟더군요,Verb,1
8700,먹겠다고,Verb,1
8701,먹겠더라고요,Verb,1
8702,먹고싶었는데,Verb,1
8703,먹고싶었던,Verb,1
8704,먹고싶으면,Verb,1
8705,먹고있는데,Verb,1
8706,먹고있었음,Verb,1
8707,먹길래,Verb,1
8708,먹나,Verb,1
8709,먹느라,Verb,1
8710,먹는건,Verb,1
8711,먹는걸,Verb,1
8712,먹는것에,Verb,1
8713,먹는것이,Verb,1
8714,먹는게,Verb,1
8715,먹더니,Verb,1
8716,먹더라구요,Verb,1
8717,먹던거,Verb,1
8718,먹도록,Verb,1
8719,먹되,Verb,1
8720,먹든,Verb,1
8721,먹방,Noun,1
8722,먹습니다,Verb,1
8723,먹어나,Verb,1
8724,먹어도,Verb,1
8725,먹어야겠다고,Verb,1
8726,먹어야지,Verb,1
8727,먹어주세요,Verb,1
8728,먹어줘야지,Verb,1
8729,먹었고,Verb,1
8730,먹었는데요,Verb,1
8731,먹었는지,Verb,1
8732,먹었다,Verb,1
8733,먹었다는게,Verb,1
8734,먹었스니,Noun,1
8735,먹었싶었습니다,Verb,1
8736,먹었지만,Verb,1
8737,먹으니까,Verb,1
8738,먹으라고,Verb,1
8739,먹으셔서,Verb,1
8740,먹은건,Verb,1
8741,먹은걸,Verb,1
8742,먹은것보다는,Verb,1
8743,먹을거냐고,Verb,1
8744,먹을거는,Verb,1
8745,먹을거를,Verb,1
8746,먹을거리,Verb,1
8747,먹을걸,Verb,1
8748,먹을게,Verb,1
8749,먹을까,Verb,1
8750,먹을려고,Verb,1
8751,먹을만,Verb,1
8752,먹을만한,Verb,1
8753,먹자고,Verb,1
8754,먹자마자,Verb,1
8755,먹자며,Verb,1
8756,먹지말고,Verb,1
8757,먹진,Verb,1
8758,먹혔는데,Verb,1
8759,먹혔다는,Verb,1
8760,먼데서,Adjective,1
8761,먼에,Adjective,1
8762,멀고,Adjective,1
8763,멀기,Adjective,1
8764,멀뚱멀뚱,Adverb,1
8765,멀어도,Adjective,1
8766,멀지만,Adjective,1
8767,멀쩡하다고,Adjective,1
8768,멀쩡했어요,Adjective,1
8769,멀찌감치,Noun,1
8770,멈춘다고,Verb,1
8771,멈출,Verb,1
8772,멈출수가,Verb,1
8773,멈춰주고,Verb,1
8774,멈춰주던데,Verb,1
8775,멋있는,Adjective,1
8776,멋있더라고요,Adjective,1
8777,멋있어요,Adjective,1
8778,멋있으면,Adjective,1
8779,멋져서,Adjective,1
8780,멋져요,Adjective,1
8781,멋졌거든요,Adjective,1
8782,멋졌고,Adjective,1
8783,멋졌을텐데,Adjective,1
8784,멋지고,Adjective,1
8785,멋지긴,Adjective,1
8786,멋지다는,Adjective,1
8787,멋지더라구요,Adjective,1
8788,멋진데,Adjective,1
8789,멋짐다,Adjective,1
8790,멋쩍,Noun,1
8791,멍통,Noun,1
8792,메뉴얼,Noun,1
8793,메달,Noun,1
8794,메로나,Noun,1
8795,메리어트,Noun,1
8796,메모,Noun,1
8797,메소포타미아,Noun,1
8798,메시,Noun,1
8799,메신져,Noun,1
8800,메이트,Noun,1
8801,메인디,Verb,1
8802,메지마,Verb,1
8803,메흐시보꾸,Noun,1
8804,멕시보꾸,Noun,1
8805,멘토,Noun,1
8806,멘트,Noun,1
8807,멜,Verb,1
8808,멜리,Verb,1
8809,멱음,Noun,1
8810,면역,Noun,1
8811,멸망,Noun,1
8812,멸치,Noun,1
8813,명과,Noun,1
8814,명단,Noun,1
8815,명세,Noun,1
8816,명의,Noun,1
8817,명인,Noun,1
8818,명중,Noun,1
8819,명찰,Noun,1
8820,명합,Noun,1
8821,명확한,Adjective,1
8822,몈,Noun,1
8823,모금,Noun,1
8824,모기,Noun,1
8825,모노레일,Noun,1
8826,모니터,Noun,1
8827,모닝,Noun,1
8828,모되,Noun,1
8829,모래,Noun,1
8830,모래사장,Noun,1
8831,모르겟는데,Verb,1
8832,모르겠는게,Verb,1
8833,모르겠다,Verb,1
8834,모르겠습니다만,Verb,1
8835,모르겠으나,Verb,1
8836,모르는거,Verb,1
8837,모르는건데,Verb,1
8838,모르는데,Verb,1
8839,모르니까,Verb,1
8840,모르던,Verb,1
8841,모르면,Verb,1
8842,모르시더라구요,Verb,1
8843,모르시면,Verb,1
8844,모른답니다,Verb,1
8845,모를까,Verb,1
8846,모를수있지,Verb,1
8847,모릅니다,Verb,1
8848,모빌,Noun,1
8849,모세혈관,Noun,1
8850,모셔,Verb,1
8851,모아,Verb,1
8852,모여라,Verb,1
8853,모여있고,Verb,1
8854,모으는,Verb,1
8855,모은,Verb,1
8856,모음,Noun,1
8857,모자라서,Verb,1
8858,모자라용,Verb,1
8859,모자란,Verb,1
8860,모자랄,Verb,1
8861,모자람,Verb,1
8862,모자람이,Verb,1
8863,모자랐,Verb,1
8864,모집,Noun,1
8865,모짜렐라,Noun,1
8866,모태,Noun,1
8867,목금,Noun,1
8868,목도,Noun,1
8869,목록,Noun,1
8870,목마,Noun,1
8871,목발,Noun,1
8872,목욜,Noun,1
8873,목축,Noun,1
8874,목티,Noun,1
8875,목포,Noun,1
8876,몰,Verb,1
8877,몰랏는디,Noun,1
8878,몰랐고,Verb,1
8879,몰랐습니다,Verb,1
8880,몰랐으나,Verb,1
8881,몰랐을,Verb,1
8882,몰려,Verb,1
8883,몰려드는데,Verb,1
8884,몰려와서,Verb,1
8885,몰려요,Verb,1
8886,몰려있기,Verb,1
8887,몰려있습니다,Verb,1
8888,몰렸나,Verb,1
8889,몰리기,Verb,1
8890,몰아치는데,Verb,1
8891,몰았고,Verb,1
8892,몰타,Noun,1
8893,몸뚱이,Noun,1
8894,못구,Noun,1
8895,못봣어,Noun,1
8896,못자서,Verb,1
8897,못지않게,Adjective,1
8898,몽돌,Noun,1
8899,몽탕,Adverb,1
8900,몽파르나스,Noun,1
8901,몽펠리,Noun,1
8902,묘미,Noun,1
8903,무거,Noun,1
8904,무거우면,Adjective,1
8905,무겁게,Adjective,1
8906,무겁고,Adjective,1
8907,무겁다고,Adjective,1
8908,무궁무진,Noun,1
8909,무궁화호,Noun,1
8910,무기,Noun,1
8911,무너지는,Verb,1
8912,무는데,Verb,1
8913,무단,Noun,1
8914,무더기,Noun,1
8915,무드,Noun,1
8916,무리하다,Adjective,1
8917,무사,Noun,1
8918,무산,Noun,1
8919,무색,Noun,1
8920,무서울,Adjective,1
8921,무서워요,Adjective,1
8922,무서웠네요,Adjective,1
8923,무서웠다며,Adjective,1
8924,무서웠습니다,Adjective,1
8925,무서웠어요,Adjective,1
8926,무섭게,Adjective,1
8927,무섭네요,Adjective,1
8928,무시무시하더라고요,Adjective,1
8929,무심코,Noun,1
8930,무용지물,Noun,1
8931,무인기,Noun,1
8932,무임,Noun,1
8933,무장경찰,Noun,1
8934,무조,Noun,1
8935,무지무지,Adverb,1
8936,무표정,Noun,1
8937,무한,Noun,1
8938,무화과,Noun,1
8939,묵게,Verb,1
8940,묵고,Noun,1
8941,묵묵히,Adjective,1
8942,묵었습니다,Verb,1
8943,묵었어요,Verb,1
8944,묵으라고,Verb,1
8945,묵으면서,Verb,1
8946,묵을거라면,Verb,1
8947,묶는건,Verb,1
8948,묶인,Noun,1
8949,문명,Noun,1
8950,문안,Noun,1
8951,문장,Noun,1
8952,문학작품,Noun,1
8953,묻고,Verb,1
8954,묻는것도,Verb,1
8955,묻더군요,Verb,1
8956,묻지,Verb,1
8957,묻지도,Verb,1
8958,묻혀있는,Verb,1
8959,물값,Noun,1
8960,물놀이,Noun,1
8961,물라,Noun,1
8962,물랑,Noun,1
8963,물량,Noun,1
8964,물려서,Verb,1
8965,물맛,Noun,1
8966,물색,Noun,1
8967,물어보기도,Verb,1
8968,물어보길래,Verb,1
8969,물어보는게,Verb,1
8970,물어보더군요,Verb,1
8971,물어보더라고요,Verb,1
8972,물어보더라구요,Verb,1
8973,물어보라고,Verb,1
8974,물어보려,Verb,1
8975,물어보셔서,Verb,1
8976,물어보셨는,Verb,1
8977,물어보시더라구요,Verb,1
8978,물어보시면,Verb,1
8979,물어보지도,Verb,1
8980,물어보진,Verb,1
8981,물어본,Verb,1
8982,물어본다,Verb,1
8983,물어봅니다,Verb,1
8984,물어봐,Verb,1
8985,물어봐놓고,Verb,1
8986,물어봐주고,Verb,1
8987,물어봤어요,Verb,1
8988,물어봤었어요,Verb,1
8989,물으니까,Verb,1
8990,물으시던,Verb,1
8991,물장구,Noun,1
8992,물통,Noun,1
8993,뭐기,Noun,1
8994,뭐라나,Verb,1
8995,뮐루즈,Noun,1
8996,뮤슈,Noun,1
8997,뮤지컬,Noun,1
8998,뮤직,Noun,1
8999,므씨으,Noun,1
9000,미,Noun,1
9001,미관,Noun,1
9002,미니스커트,Noun,1
9003,미니카,Noun,1
9004,미드필더,Noun,1
9005,미디어,Noun,1
9006,미래,Noun,1
9007,미러리스,Noun,1
9008,미련,Noun,1
9009,미로,Noun,1
9010,미루고,Verb,1
9011,미뤄지더라구요,Verb,1
9012,미방,Noun,1
9013,미사일,Noun,1
9014,미셸,Noun,1
9015,미수,Noun,1
9016,미술품,Noun,1
9017,미쉐린,Noun,1
9018,미안하다고,Adjective,1
9019,미안하다니까,Adjective,1
9020,미안한데,Adjective,1
9021,미안해지더라구요,Adjective,1
9022,미야자키,Noun,1
9023,미오,Adjective,1
9024,미익,Noun,1
9025,미지,Noun,1
9026,미챠,Noun,1
9027,미쳐가지고,Adjective,1
9028,미쳤구요,Adjective,1
9029,미쳤네요,Adjective,1
9030,미쳤습니다,Adjective,1
9031,미추,Noun,1
9032,미치는,Adjective,1
9033,미키,Noun,1
9034,미팅,Noun,1
9035,믹,Noun,1
9036,민감하시면,Adjective,1
9037,민망,Noun,1
9038,민망하게,Adjective,1
9039,민망하니,Adjective,1
9040,믿,Verb,1
9041,믿구,Verb,1
9042,믿는다,Verb,1
9043,믿어도,Verb,1
9044,믿어요,Verb,1
9045,믿었던,Verb,1
9046,믿을만한,Verb,1
9047,믿지말아라,Verb,1
9048,밀고,Noun,1
9049,밀도,Noun,1
9050,밀려,Verb,1
9051,밀로,Noun,1
9052,밀리는,Verb,1
9053,밀봉,Noun,1
9054,밀어,Verb,1
9055,밀어주세요,Verb,1
9056,밀크,Noun,1
9057,밀폐,Noun,1
9058,밀푀유,Noun,1
9059,밑바닥,Noun,1
9060,밑반찬,Noun,1
9061,바가지요금,Noun,1
9062,바게뜨,Noun,1
9063,바꾸면,Verb,1
9064,바꾸어,Verb,1
9065,바꾼,Verb,1
9066,바꿔야,Verb,1
9067,바꿔주긴,Verb,1
9068,바꿔주셨고,Verb,1
9069,바꿔줄,Verb,1
9070,바꿧는데,Noun,1
9071,바꿨어요,Verb,1
9072,바뀌고,Verb,1
9073,바뀌네요,Verb,1
9074,바뀌는,Verb,1
9075,바뀌는군요,Verb,1
9076,바뀌더니,Verb,1
9077,바뀌면,Verb,1
9078,바뀌어서,Verb,1
9079,바뀌었나,Verb,1
9080,바뀐것,Verb,1
9081,바뀐다는데,Verb,1
9082,바뀔,Verb,1
9083,바뀝니다,Verb,1
9084,바닐라,Noun,1
9085,바닥난,Verb,1
9086,바닷물,Noun,1
9087,바라,Verb,1
9088,바라고,Verb,1
9089,바라면,Verb,1
9090,바라보기만,Verb,1
9091,바라보며,Verb,1
9092,바라보면,Verb,1
9093,바라본,Verb,1
9094,바라볼수있다는게,Verb,1
9095,바람맞았더니,Verb,1
9096,바랬습니,Noun,1
9097,바랬으,Noun,1
9098,바르고,Verb,1
9099,바르기,Verb,1
9100,바른,Verb,1
9101,바를,Verb,1
9102,바바,Noun,1
9103,바바리,Noun,1
9104,바빴,Adjective,1
9105,바빴다면,Adjective,1
9106,바쁘고,Adjective,1
9107,바쁘니,Adjective,1
9108,바쁘다고,Adjective,1
9109,바쁜,Adjective,1
9110,바삐,Noun,1
9111,바샤갸캬샤갸걋,Noun,1
9112,바싹,Noun,1
9113,바오,Noun,1
9114,바이브,Noun,1
9115,바텐더,Noun,1
9116,바토뮤슈,Noun,1
9117,바틀,Noun,1
9118,박당,Verb,1
9119,박도,Noun,1
9120,박동,Noun,1
9121,박살,Noun,1
9122,박아,Noun,1
9123,박으며,Verb,1
9124,박저,Noun,1
9125,박하는,Adjective,1
9126,박하다가,Adjective,1
9127,박하신다면,Adjective,1
9128,반가워하더군요,Adjective,1
9129,반가웠는지요,Adjective,1
9130,반가웠어요,Adjective,1
9131,반갑게,Adjective,1
9132,반갑네요,Adjective,1
9133,반갑더라고요,Adjective,1
9134,반갑진,Adjective,1
9135,반겨주고,Verb,1
9136,반경,Noun,1
9137,반납,Noun,1
9138,반달,Noun,1
9139,반려견,Noun,1
9140,반성,Noun,1
9141,반성은,Noun,1
9142,반짝거리는,Verb,1
9143,반짝이,Verb,1
9144,반짝이가,Verb,1
9145,반짝이는거,Verb,1
9146,반표,Noun,1
9147,반하는,Adjective,1
9148,반하실,Adjective,1
9149,반해,Adjective,1
9150,받게,Verb,1
9151,받겠다고,Verb,1
9152,받기전에도,Verb,1
9153,받냐가,Verb,1
9154,받는거,Verb,1
9155,받는다고,Verb,1
9156,받는다는데,Verb,1
9157,받는데는,Verb,1
9158,받더라고요,Verb,1
9159,받아가고,Verb,1
9160,받아가서,Verb,1
9161,받아가셔서,Verb,1
9162,받아면,Verb,1
9163,받아주고,Verb,1
9164,받아주나,Verb,1
9165,받아주는,Verb,1
9166,받아주더라구요,Verb,1
9167,받았고요,Verb,1
9168,받았구요,Verb,1
9169,받았기에,Verb,1
9170,받았다고,Verb,1
9171,받았었으나,Verb,1
9172,받았으니,Verb,1
9173,받았지만,Verb,1
9174,받으려고,Verb,1
9175,받으며,Verb,1
9176,받으면서,Verb,1
9177,받으셔도,Verb,1
9178,받으시면,Verb,1
9179,받을거라고,Verb,1
9180,받을거에요,Verb,1
9181,받을까,Verb,1
9182,받을줄,Verb,1
9183,받지는,Verb,1
9184,발도,Noun,1
9185,발동,Noun,1
9186,발매,Noun,1
9187,발명,Noun,1
9188,발목,Noun,1
9189,발밑,Noun,1
9190,발뺌,Noun,1
9191,발사,Noun,1
9192,발사믹,Noun,1
9193,발아,Noun,1
9194,발치,Noun,1
9195,발포,Noun,1
9196,밝게,Verb,1
9197,밝혀주는,Verb,1
9198,밝히시고,Verb,1
9199,완화,Noun,1
9200,왈,Noun,1
9201,왔겠지,Verb,1
9202,왔고,Verb,1
9203,왔구요,Verb,1
9204,왔네,Verb,1
9205,왔는지,Verb,1
9206,왔다니까,Verb,1
9207,왔다면,Verb,1
9208,왔답니다,Verb,1
9209,왔더라고요,Verb,1
9210,왔던,Verb,1
9211,왔습니다만,Verb,1
9212,왔어여,Verb,1
9213,왔었기에,Verb,1
9214,왔었나,Verb,1
9215,왔었는데,Verb,1
9216,왔으니,Verb,1
9217,왔으니까,Verb,1
9218,왔을까,Verb,1
9219,왕국,Noun,1
9220,왕따,Noun,1
9221,왕왕,Noun,1
9222,왜냐하면,Adverb,1
9223,왜케,Noun,1
9224,왠만한데,Adjective,1
9225,왠만한데는,Adjective,1
9226,왠만함,Adjective,1
9227,왤케,Noun,1
9228,외국어,Noun,1
9229,외로,Noun,1
9230,외로워,Noun,1
9231,외우고,Verb,1
9232,외워주세요,Verb,1
9233,외치는,Verb,1
9234,외항,Noun,1
9235,요가,Noun,1
9236,요게,Noun,1
9237,요도,Noun,1
9238,요동쳤는데,Verb,1
9239,요리조리,Noun,1
9240,요맨,Noun,1
9241,요시,Noun,1
9242,요전,Noun,1
9243,요조,Noun,1
9244,요코,Noun,1
9245,요트,Noun,1
9246,욕구,Noun,1
9247,욕심,Noun,1
9248,욜로족,Noun,1
9249,욥,Noun,1
9250,욧,Noun,1
9251,용다리,Verb,1
9252,용다시,Verb,1
9253,용법,Noun,1
9254,용은,Verb,1
9255,용이하게,Adjective,1
9256,용이한,Adjective,1
9257,용이함을,Adjective,1
9258,용저,Noun,1
9259,용하고,Adjective,1
9260,용함,Adjective,1
9261,우기,Noun,1
9262,우는데,Verb,1
9263,우디,Noun,1
9264,우뚝,Noun,1
9265,우려,Noun,1
9266,우루루,Adverb,1
9267,우린,Noun,1
9268,우릴,Noun,1
9269,우물거림,Verb,1
9270,우물쭈물,Noun,1
9271,우수수,Noun,1
9272,우습게,Verb,1
9273,우신,Verb,1
9274,우여곡절,Noun,1
9275,우울했는데,Adjective,1
9276,우주선,Noun,1
9277,우중충해요,Adjective,1
9278,우천,Noun,1
9279,우체통,Noun,1
9280,우크라이나,Noun,1
9281,우편,Noun,1
9282,우호,Noun,1
9283,운명,Noun,1
9284,운송업,Noun,1
9285,운전면허증,Noun,1
9286,운치,Noun,1
9287,울림,Noun,1
9288,움직,Noun,1
9289,움직이더라구요,Verb,1
9290,움직이려는데,Verb,1
9291,움직이시는,Verb,1
9292,움직일,Verb,1
9293,움찔,Noun,1
9294,움켜쥐고,Verb,1
9295,웁니,Noun,1
9296,웁스,Noun,1
9297,웃겨,Verb,1
9298,웃기던지,Verb,1
9299,웃긴,Verb,1
9300,웃긴데,Verb,1
9301,웃는,Verb,1
9302,웃돈,Noun,1
9303,웃어,Verb,1
9304,웃어주고,Verb,1
9305,웃어주니,Verb,1
9306,웃어주더라고요,Verb,1
9307,웃었네요,Verb,1
9308,웃었습니다,Verb,1
9309,웃었습니다만,Verb,1
9310,웃으시고,Verb,1
9311,웃으시며,Verb,1
9312,웃음,Noun,1
9313,워드,Noun,1
9314,워리,Noun,1
9315,워치,Noun,1
9316,워킹,Noun,1
9317,원버스,Noun,1
9318,원본,Noun,1
9319,원선,Noun,1
9320,원칙,Noun,1
9321,원하던,Adjective,1
9322,원하던데,Adjective,1
9323,원하시는,Adjective,1
9324,원하시는거,Adjective,1
9325,원하시면,Adjective,1
9326,원하시면서,Adjective,1
9327,원하지,Adjective,1
9328,원형,Noun,1
9329,원화,Noun,1
9330,원활하지,Adjective,1
9331,월넛,Noun,1
9332,월달,Noun,1
9333,월동,Noun,1
9334,월등히,Adjective,1
9335,월렛너,Noun,1
9336,월리스,Noun,1
9337,월욜일,Noun,1
9338,월화,Noun,1
9339,웠으,Noun,1
9340,웨딩,Noun,1
9341,웨스,Noun,1
9342,웨이트리스,Noun,1
9343,웬만한데,Adjective,1
9344,웰던,Noun,1
9345,웰렛,Noun,1
9346,위대함을,Adjective,1
9347,위생,Noun,1
9348,위아래,Noun,1
9349,위엔,Noun,1
9350,위탁,Noun,1
9351,위험하거나,Adjective,1
9352,위험하기도,Adjective,1
9353,위험하니,Adjective,1
9354,위험하니까,Adjective,1
9355,위험하더라구요,Adjective,1
9356,위험할,Adjective,1
9357,위험합니다,Adjective,1
9358,위험해서,Adjective,1
9359,위험해요,Adjective,1
9360,윈도우,Noun,1
9361,윗사람,Noun,1
9362,유교,Noun,1
9363,유기농,Noun,1
9364,유니,Noun,1
9365,유독,Noun,1
9366,유두,Noun,1
9367,유람,Noun,1
9368,유량,Noun,1
9369,유로랬,Noun,1
9370,유리잔,Noun,1
9371,유리컵,Noun,1
9372,유리합니다,Adjective,1
9373,유명하다는,Adjective,1
9374,유명하다던데,Adjective,1
9375,유명하더라구요,Adjective,1
9376,유명하던데,Adjective,1
9377,유명하지,Adjective,1
9378,유명하지만,Adjective,1
9379,유명한가,Adjective,1
9380,유명한거니,Adjective,1
9381,유명한것만,Adjective,1
9382,유명한만큼이나,Adjective,1
9383,유명합니다,Adjective,1
9384,유명합니다만,Adjective,1
9385,유명해요,Adjective,1
9386,유명해진,Adjective,1
9387,유사한,Adjective,1
9388,유서,Noun,1
9389,유수,Noun,1
9390,유연하게,Adjective,1
9391,유용하긴,Adjective,1
9392,유용한,Adjective,1
9393,유용할,Adjective,1
9394,유용할거,Adjective,1
9395,유용했던,Adjective,1
9396,유용했던것,Adjective,1
9397,유용했어요,Adjective,1
9398,유저,Noun,1
9399,유제품,Noun,1
9400,유출,Noun,1
9401,유쾌해지고,Adjective,1
9402,유턴,Noun,1
9403,유투,Noun,1
9404,유투버,Noun,1
9405,유투브,Noun,1
9406,유학,Noun,1
9407,유학생,Noun,1
9408,유효하다고,Adjective,1
9409,유효하지,Adjective,1
9410,육류,Noun,1
9411,육박,Noun,1
9412,육성,Noun,1
9413,으레,Noun,1
9414,으루,Noun,1
9415,으른,Noun,1
9416,으스스한,Adjective,1
9417,으슬으슬,Noun,1
9418,은방,Noun,1
9419,은색,Noun,1
9420,은장,Noun,1
9421,은지,Noun,1
9422,은행,Noun,1
9423,음가,Noun,1
9424,음바페,Noun,1
9425,음슴,Verb,1
9426,음식물,Noun,1
9427,음악분수,Noun,1
9428,음악회,Noun,1
9429,음역,Noun,1
9430,음우,Noun,1
9431,음침하고,Adjective,1
